Column#	Transcript ID	gene assignment	Gene Symbol	RefSeq	p-value (TYPE)	p-value (Subject ID (type))	p-value (Subjec ID (TYPE))	Ratio (Control vs SCZD)	Fold-Change (Control vs SCZD)	Fold-Change (Control vs SCZD) Description	F (Subject ID (TYPE)	SS (Subject ID (TYPE))	F (TYPE)	SS (TYPE)	SS (ERROR)	Flag
10190	7955817	NM_005016 // PCBP2 // poly(rC) binding protein 2 // 12q13.12-q13.13 // 5094 /// 	PCBP2	NM_005016	0.00271626	0.415045	0.00271626	0.863656	-1.15787	Control down vs SZD	1.07937	0.067106	23.9908	0.268321	0.165791	1
7397	7928770	NM_033100 // PCDH21 // protocadherin 21 // 10q22.1-q22.3 // 92211 /// ENST000003	PCDH21	NM_033100	0.00683709	0.602512	0.00683709	1.19688	1.19688	Control up vs SZD	0.772836	0.148603	16.2857	0.403351	0.512755	1
25382	8108683	NM_018936 // PCDHB2 // protocadherin beta 2 // 5q31 // 56133 /// ENST00000194155	PCDHB2	NM_018936	0.0367973	5.56E-07	0.0367973	0.580913	-1.72143	Control down vs SZD	22.6731	3.09002	7.15379	3.68423	0.363429	1
15935	8014706	NM_007144 // PCGF2 // polycomb group ring finger 2 // 17q12 // 7703 /// ENST0000	PCGF2	NM_007144	0.00652049	0.0920323	0.00652049	1.27709	1.27709	Control up vs SZD	2.24416	0.269608	16.6259	0.747082	0.320367	1
23775	8093398	NM_006315 // PCGF3 // polycomb group ring finger 3 // 4p16.3 // 10336 /// ENST00	PCGF3	NM_006315	0.00542209	0.0112215	0.00542209	0.775569	-1.28938	Control down vs SZD	4.08858	0.268858	18.0026	0.806694	0.175356	1
8662	7941364	NM_032223 // PCNXL3 // pecanex-like 3 (Drosophila) // 11q13.1 // 399909 /// ENST	PCNXL3	NM_032223	0.0192957	0.872891	0.0192957	1.08452	1.08452	Control up vs SZD	0.392834	0.0490594	10.0549	0.0822144	0.333029	1
27666	8130674	NM_006661 // PDE10A // phosphodiesterase 10A // 6q26 // 10846 /// NM_001130690 /	PDE10A	NM_006661	0.0330092	4.94E-08	0.0330092	0.754154	-1.32599	Control down vs SZD	31.8624	0.785131	7.59796	0.994232	0.0657101	1
28540	8138888	"NM_005020 // PDE1C // phosphodiesterase 1C, calmodulin-dependent 70kDa // 7p14.3"	PDE1C	NM_005020	0.0413636	1.06E-09	0.0413636	0.337492	-2.96303	Control down vs SZD	53.5119	13.2069	6.69394	14.7343	0.658139	1
10048	7954293	"NM_000921 // PDE3A // phosphodiesterase 3A, cGMP-inhibited // 12p12 // 5139 /// "	PDE3A	NM_000921	0.0452135	2.51E-05	0.0452135	0.798288	-1.25268	Control down vs SZD	12.8075	0.598281	6.35647	0.633826	0.124569	1
25734	8112220	"NM_001104631 // PDE4D // phosphodiesterase 4D, cAMP-specific (phosphodiesterase "	PDE4D	NM_001104631	0.0001072	0.0393914	0.0001072	0.542589	-1.84302	Control down vs SZD	2.94298	0.348033	80.4799	4.66827	0.315356	1
6415	7919168	NM_022359 // PDE4DIP // phosphodiesterase 4D interacting protein // 1q12 // 9659	PDE4DIP	NM_022359	0.0317614	4.02E-06	0.0317614	0.677777	-1.47541	Control down vs SZD	16.9742	1.46074	7.75956	1.88911	0.229484	1
26057	8115041	"NM_000440 // PDE6A // phosphodiesterase 6A, cGMP-specific, rod, alpha // 5q31.2-"	PDE6A	NM_000440	0.0328546	0.672153	0.0328546	1.09667	1.09667	Control up vs SZD	0.674467	0.0837552	7.61753	0.106335	0.331146	1
26830	8122222	NM_018945 // PDE7B // phosphodiesterase 7B // 6q23-q24 // 27115 /// ENST00000308	PDE7B	NM_018945	0.0113682	5.38E-12	0.0113682	0.316919	-3.15538	Control down vs SZD	106.708	7.63483	12.9591	16.4901	0.190797	1
13202	7985662	NM_002605 // PDE8A // phosphodiesterase 8A // 15q25.3 // 5151 /// NM_173454 // P	PDE8A	NM_002605	0.0186267	0.0221889	0.0186267	0.838577	-1.1925	Control down vs SZD	3.44802	0.226947	10.2328	0.387049	0.175519	1
22134	8076195	NM_002608 // PDGFB // platelet-derived growth factor beta polypeptide (simian sa	PDGFB	NM_002608	0.0329516	0.661306	0.0329516	0.91442	-1.09359	Control down vs SZD	0.689508	0.0788585	7.60523	0.0999562	0.304985	1
23266	8088384	NM_000925 // PDHB // pyruvate dehydrogenase (lipoamide) beta // 3p21.1-p14.2 // 	PDHB	NM_000925	0.0180982	0.370729	0.0180982	1.14503	1.14503	Control up vs SZD	1.16779	0.132406	10.3794	0.229049	0.30235	1
29455	8147344	NM_001161778 // PDP1 // pyruvate dehyrogenase phosphatase catalytic subunit 1 //	PDP1	NM_001161778	0.0160598	0.000382025	0.0160598	0.72152	-1.38596	Control down vs SZD	8.12224	0.725422	11.0039	1.33042	0.238168	1
13825	7992670	NM_002613 // PDPK1 // 3-phosphoinositide dependent protein kinase-1 // 16p13.3 /	PDPK1	NM_002613	0.0195723	0.05981	0.0195723	0.830312	-1.20437	Control down vs SZD	2.59268	0.259518	9.98375	0.431828	0.266925	1
14402	7998825	NM_002613 // PDPK1 // 3-phosphoinositide dependent protein kinase-1 // 16p13.3 /	PDPK1	NM_002613	0.0459372	0.000440713	0.0459372	0.794974	-1.2579	Control down vs SZD	7.91678	0.626403	6.29735	0.657447	0.210996	1
21028	8065596	NM_030815 // PDRG1 // p53 and DNA-damage regulated 1 // 20q11.21 // 81572 /// EN	PDRG1	NM_030815	0.0436378	0.1503	0.0436378	1.12976	1.12976	Control up vs SZD	1.86026	0.171867	6.48972	0.185895	0.24637	1
8061	7935834	NM_024895 // PDZD7 // PDZ domain containing 7 // 10q24.31 // 79955 /// ENST00000	PDZD7	NM_024895	0.00686264	0.392733	0.00686264	0.865212	-1.15579	Control down vs SZD	1.12279	0.0965991	16.2592	0.26177	0.229426	1
5955	7914354	NM_012392 // PEF1 // penta-EF-hand domain containing 1 // 1p34 // 553115 /// ENS	PEF1	NM_012392	0.0209647	0.0582582	0.0209647	1.16254	1.16254	Control up vs SZD	2.61434	0.17621	9.64509	0.28326	0.179737	1
19769	8052654	NM_020651 // PELI1 // pellino homolog 1 (Drosophila) // 2p13.3 // 57162 /// ENST	PELI1	NM_020651	0.022775	0.00198028	0.022775	1.22722	1.22722	Control up vs SZD	5.95786	0.339697	9.24739	0.523553	0.152045	1
15769	8013120	NM_148172 // PEMT // phosphatidylethanolamine N-methyltransferase // 17p11.2 // 	PEMT	NM_148172	0.0356377	0.113609	0.0356377	1.16502	1.16502	Control up vs SZD	2.07789	0.240026	7.28296	0.291351	0.308039	1
24813	8103188	NM_004564 // PET112L // PET112-like (yeast) // 4q27-q28 // 5188 /// ENST00000263	PET112L	NM_004564	0.035759	0.089159	0.035759	1.1549	1.1549	Control up vs SZD	2.26941	0.21378	7.26919	0.259001	0.251202	1
23667	8092277	NM_016559 // PEX5L // peroxisomal biogenesis factor 5-like // 3q26.33 // 51555 /	PEX5L	NM_016559	0.0368101	0.0171268	0.0368101	1.26712	1.26712	Control up vs SZD	3.68581	0.587172	7.1524	0.699948	0.424816	1
27279	8126452	NM_000287 // PEX6 // peroxisomal biogenesis factor 6 // 6p21.1 // 5190 /// ENST0	PEX6	NM_000287	0.0318178	0.0052724	0.0318178	1.2749	1.2749	Control up vs SZD	4.85694	0.570125	7.75208	0.736608	0.313023	1
20801	8063453	NM_002623 // PFDN4 // prefoldin subunit 4 // 20q13.2 // 5203 /// ENST00000371419	PFDN4	NM_002623	0.0474973	0.151419	0.0474973	0.814174	-1.22824	Control down vs SZD	1.85453	0.512913	6.17409	0.527795	0.737528	1
26470	8118661	NM_014260 // PFDN6 // prefoldin subunit 6 // 6p21.3 // 10471 /// ENST00000395131	PFDN6	NM_014260	0.0376284	0.625883	0.0376284	1.07771	1.07771	Control up vs SZD	0.739289	0.0593986	7.06454	0.0699372	0.214255	1
31497	8178270	NM_014260 // PFDN6 // prefoldin subunit 6 // 6p21.3 // 10471 /// ENST00000395131	PFDN6	NM_014260	0.0376284	0.625883	0.0376284	1.07771	1.07771	Control up vs SZD	0.739289	0.0593986	7.06454	0.0699372	0.214255	1
31631	8179559	NM_014260 // PFDN6 // prefoldin subunit 6 // 6p21.3 // 10471 /// ENST00000395131	PFDN6	NM_014260	0.0376284	0.625883	0.0376284	1.07771	1.07771	Control up vs SZD	0.739289	0.0593986	7.06454	0.0699372	0.214255	1
7121	7926037	"NM_004566 // PFKFB3 // 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 // "	PFKFB3	NM_004566	0.03119	9.99E-10	0.03119	1.85998	1.85998	Control up vs SZD	53.9594	3.68218	7.83645	4.8092	0.181973	1
8243	7937892	NR_027015 // PGAP2 // post-GPI attachment to proteins 2 // 11p15.5 // 27315 /// 	PGAP2	NR_027015	0.0192075	0.0923237	0.0192075	1.17165	1.17165	Control up vs SZD	2.24165	0.18658	10.0779	0.313388	0.221956	1
18995	8044640	NM_021965 // PGM5 // phosphoglucomutase 5 // 9q13 // 5239 /// NR_002836 // PGM5P	PGM5	NM_021965	0.000671163	0.071915	0.000671163	1.50773	1.50773	Control up vs SZD	2.44214	0.305954	41.29	2.10547	0.334083	1
30410	8155665	NM_021965 // PGM5 // phosphoglucomutase 5 // 9q13 // 5239 /// ENST00000396396 //	PGM5	NM_021965	0.00378535	2.64E-06	0.00378535	3.56835	3.56835	Control up vs SZD	18.0712	5.7899	20.9423	20.209	0.854385	1
30997	8161513	NR_002836 // PGM5P2 // phosphoglucomutase 5 pseudogene 2 // 9q12 // 595135 /// N	PGM5P2	NR_002836	0.00174193	2.93E-06	0.00174193	2.94265	2.94265	Control up vs SZD	17.7962	3.04771	28.6398	14.5477	0.456685	1
30998	8161520	NR_002836 // PGM5P2 // phosphoglucomutase 5 pseudogene 2 // 9q12 // 595135 /// N	PGM5P2	NR_002836	0.00277157	1.56E-08	0.00277157	3.14462	3.14462	Control up vs SZD	37.3042	4.13321	23.7958	16.3922	0.295459	1
15535	8010271	NM_024419 // PGS1 // phosphatidylglycerophosphate synthase 1 // 17q25.3 // 9489 	PGS1	NM_024419	0.0406285	0.190988	0.0406285	1.11194	1.11194	Control up vs SZD	1.67619	0.124742	6.76322	0.14061	0.198453	1
5977	7914648	NM_198040 // PHC2 // polyhomeotic homolog 2 (Drosophila) // 1p34.3 // 1912 /// N	PHC2	NM_198040	0.000714896	0.304718	0.000714896	0.831615	-1.20248	Control down vs SZD	1.31917	0.0631766	40.3225	0.424573	0.12771	1
24185	8097417	NM_199320 // PHF17 // PHD finger protein 17 // 4q26-q27 // 79960 /// NM_024900 /	PHF17	NM_199320	0.0322297	1.06E-06	0.0322297	1.42723	1.42723	Control up vs SZD	20.6728	1.23178	7.69792	1.58035	0.158892	1
29563	8148358	NM_016018 // PHF20L1 // PHD finger protein 20-like 1 // 8q24.22 // 51105 /// NM_	PHF20L1	NM_016018	0.0222386	0.683891	0.0222386	0.886024	-1.12864	Control down vs SZD	0.658273	0.117218	9.36067	0.182874	0.474852	1
15677	8012099	NM_024297 // PHF23 // PHD finger protein 23 // 17p13.1 // 79142 /// ENST00000320	PHF23	NM_024297	0.0236687	0.0878498	0.0236687	0.866666	-1.15385	Control down vs SZD	2.28121	0.169243	9.06637	0.255736	0.19784	1
28634	8139746	"NM_006213 // PHKG1 // phosphorylase kinase, gamma 1 (muscle) // 7p11.2 // 5260 /"	PHKG1	NM_006213	0.0153869	0.0468129	0.0153869	1.29732	1.29732	Control up vs SZD	2.79656	0.451919	11.2339	0.846136	0.430928	1
11056	7965040	"NM_007350 // PHLDA1 // pleckstrin homology-like domain, family A, member 1 // 12"	PHLDA1	NM_007350	0.0274531	9.77E-10	0.0274531	0.547336	-1.82703	Control down vs SZD	54.1218	3.24371	8.39076	4.5362	0.159823	1
8950	7944302	"NM_015157 // PHLDB1 // pleckstrin homology-like domain, family B, member 1 // 11"	PHLDB1	NM_015157	0.0375342	0.187204	0.0375342	1.15328	1.15328	Control up vs SZD	1.69151	0.215416	7.07452	0.253994	0.339603	1
30761	8159441	NM_001135861 // PHPT1 // phosphohistidine phosphatase 1 // 9q34.3 // 29085 /// N	PHPT1	NM_001135861	0.0345563	0.0230763	0.0345563	1.20686	1.20686	Control up vs SZD	3.41257	0.357546	7.40864	0.441489	0.279395	1
23870	8094378	NM_018323 // PI4K2B // phosphatidylinositol 4-kinase type 2 beta // 4p15.2 // 55	PI4K2B	NM_018323	0.00165395	0.548103	0.00165395	1.21424	1.21424	Control up vs SZD	0.853867	0.0966032	29.2286	0.470596	0.301696	1
9673	7950838	NM_007166 // PICALM // phosphatidylinositol binding clathrin assembly protein //	PICALM	NM_007166	0.0386138	0.0340667	0.0386138	0.857695	-1.16592	Control down vs SZD	3.06805	0.25361	6.9621	0.294276	0.220431	1
6737	7922330	"NM_153747 // PIGC // phosphatidylinositol glycan anchor biosynthesis, class C //"	PIGC	NM_153747	0.00324941	0.690727	0.00324941	0.866009	-1.15472	Control down vs SZD	0.648874	0.0695303	22.3026	0.258451	0.285747	1
19708	8051993	"NM_173074 // PIGF // phosphatidylinositol glycan anchor biosynthesis, class F //"	PIGF	NM_173074	0.0231214	0.77802	0.0231214	1.16967	1.16967	Control up vs SZD	0.529488	0.20056	9.17612	0.306728	1.01008	1
13767	7991904	"NM_004204 // PIGQ // phosphatidylinositol glycan anchor biosynthesis, class Q //"	PIGQ	NM_004204	0.0409194	0.0297323	0.0409194	1.26716	1.26716	Control up vs SZD	3.18688	0.623667	6.7356	0.700129	0.521862	1
24660	8101718	"NM_032906 // PIGY // phosphatidylinositol glycan anchor biosynthesis, class Y //"	PIGY	NM_032906	0.0348065	0.0305597	0.0348065	1.15383	1.15383	Control up vs SZD	3.16278	0.207898	7.3791	0.255683	0.175287	1
8028	7935337	NM_152309 // PIK3AP1 // phosphoinositide-3-kinase adaptor protein 1 // 10q24.1 /	PIK3AP1	NM_152309	0.0172157	0.678739	0.0172157	1.16067	1.16067	Control up vs SZD	0.665371	0.156375	10.6376	0.277242	0.626717	1
22883	8084016	"NM_006218 // PIK3CA // phosphoinositide-3-kinase, catalytic, alpha polypeptide /"	PIK3CA	NM_006218	0.0246629	0.225467	0.0246629	0.835472	-1.19693	Control down vs SZD	1.54938	0.272796	8.87549	0.403534	0.469516	1
22062	8075483	NM_052880 // PIK3IP1 // phosphoinositide-3-kinase interacting protein 1 // 22q12	PIK3IP1	NM_052880	0.0132847	0.131165	0.0132847	1.3135	1.3135	Control up vs SZD	1.96573	0.462447	12.0491	0.928675	0.627344	1
6087	7915787	"NM_003629 // PIK3R3 // phosphoinositide-3-kinase, regulatory subunit 3 (gamma) /"	PIK3R3	NM_003629	0.0329466	0.000508747	0.0329466	0.712924	-1.40267	Control down vs SZD	7.71394	1.12801	7.60587	1.42992	0.389948	1
4402	7898663	NM_032409 // PINK1 // PTEN induced putative kinase 1 // 1p36 // 65018 /// ENST00	PINK1	NM_032409	0.0098778	0.00807155	0.0098778	1.33122	1.33122	Control up vs SZD	4.41571	0.443705	13.8222	1.02216	0.267956	1
30411	8155673	"NM_003558 // PIP5K1B // phosphatidylinositol-4-phosphate 5-kinase, type I, beta "	PIP5K1B	NM_003558	0.0251533	7.46E-09	0.0251533	0.492184	-2.03176	Control down vs SZD	41.2377	4.28626	8.7851	6.27587	0.277174	1
22066	8075529	NM_014338 // PISD // phosphatidylserine decarboxylase // 22q12.2 // 23761 /// BC	PISD	NM_014338	0.0175425	0.771446	0.0175425	1.07794	1.07794	Control up vs SZD	0.538531	0.040042	10.54	0.0703402	0.198278	1
15452	8009353	"NM_181671 // PITPNC1 // phosphatidylinositol transfer protein, cytoplasmic 1 // "	PITPNC1	NM_181671	0.0419905	2.15E-07	0.0419905	1.40865	1.40865	Control up vs SZD	25.9626	1.32551	6.63616	1.46605	0.136145	1
7661	7931778	NM_014889 // PITRM1 // pitrilysin metallopeptidase 1 // 10p15.2 // 10531 /// ENS	PITRM1	NM_014889	0.011072	0.0201513	0.011072	0.798771	-1.25192	Control down vs SZD	3.53571	0.288344	13.1181	0.630422	0.217472	1
20737	8062852	"NM_181805 // PKIG // protein kinase (cAMP-dependent, catalytic) inhibitor gamma "	PKIG	NM_181805	0.0301347	0.0539245	0.0301347	1.15967	1.15967	Control up vs SZD	2.67833	0.205959	7.98355	0.274047	0.205062	1
21373	8068866	NM_004571 // PKNOX1 // PBX/knotted 1 homeobox 1 // 21q22.3 // 5316 /// ENST00000	PKNOX1	NM_004571	0.00586175	0.317691	0.00586175	0.855601	-1.16877	Control down vs SZD	1.28714	0.10467	17.4103	0.303724	0.216852	1
24717	8102321	"NM_030821 // PLA2G12A // phospholipase A2, group XIIA // 4q25 // 81579 /// ENST0"	PLA2G12A	NM_030821	0.014314	0.177424	0.014314	0.833543	-1.1997	Control down vs SZD	1.73263	0.213577	11.6299	0.413979	0.328713	1
30871	8160487	NM_001031689 // PLAA // phospholipase A2-activating protein // 9p21 // 9373 /// 	PLAA	NM_001031689	0.0189795	0.81332	0.0189795	0.925017	-1.08106	Control down vs SZD	0.480329	0.0449018	10.1379	0.0758683	0.249284	1
26039	8114856	BC130586 // PLAC8L1 // PLAC8-like 1 // 5q32 // 153770 /// NM_001029869 // PLAC8L	PLAC8L1	BC130586	0.00429813	0.58018	0.00429813	1.2449	1.2449	Control up vs SZD	0.805545	0.181017	19.8623	0.599235	0.599238	1
10729	7961440	NM_024829 // PLBD1 // phospholipase B domain containing 1 // 12p13.1 // 79887 //	PLBD1	NM_024829	0.0145833	0.471259	0.0145833	0.908838	-1.10031	Control down vs SZD	0.978101	0.0593947	11.5269	0.114106	0.161932	1
23092	8086185	"NM_006225 // PLCD1 // phospholipase C, delta 1 // 3p22-p21.3 // 5333 /// NR_0240"	PLCD1	NM_006225	0.00711227	0.0764939	0.00711227	1.41201	1.41201	Control up vs SZD	2.39224	0.557223	16.0066	1.48654	0.621145	1
17355	8028791	"NM_012268 // PLD3 // phospholipase D family, member 3 // 19q13.2 // 23646 /// NM"	PLD3	NM_012268	0.0205468	0.00459708	0.0205468	0.804891	-1.2424	Control down vs SZD	5.00359	0.362284	9.74349	0.588318	0.193079	1
6868	7923635	"NM_014935 // PLEKHA6 // pleckstrin homology domain containing, family A member 6"	PLEKHA6	NM_014935	0.0201621	0.00932108	0.0201621	0.796358	-1.25572	Control down vs SZD	4.27132	0.39497	9.83646	0.647518	0.246587	1
27805	8132045	"NM_032639 // PLEKHA8 // pleckstrin homology domain containing, family A (phospho"	PLEKHA8	NM_032639	0.0118793	0.12496	0.0118793	0.84668	-1.18108	Control down vs SZD	2.00346	0.163462	12.6973	0.345922	0.217573	1
8754	7942453	"NM_021200 // PLEKHB1 // pleckstrin homology domain containing, family B (evectin"	PLEKHB1	NM_021200	0.0196577	4.14E-08	0.0196577	1.89582	1.89582	Control up vs SZD	32.6481	3.07744	9.96205	5.1096	0.251362	1
24941	8104141	"NM_052909 // PLEKHG4B // pleckstrin homology domain containing, family G (with R"	PLEKHG4B	NM_052909	0.0201317	2.70E-06	0.0201317	0.562819	-1.77677	Control down vs SZD	18.0153	2.51486	9.84391	4.126	0.372255	1
17741	8032455	"NM_018049 // PLEKHJ1 // pleckstrin homology domain containing, family J member 1"	PLEKHJ1	NM_018049	0.0304846	0.431013	0.0304846	0.934584	-1.06999	Control down vs SZD	1.0495	0.0432254	7.93402	0.0571585	0.109831	1
4352	7898227	"NM_015164 // PLEKHM2 // pleckstrin homology domain containing, family M (with RU"	PLEKHM2	NM_015164	0.0295127	0.0186695	0.0295127	1.15425	1.15425	Control up vs SZD	3.60588	0.190977	8.07355	0.256977	0.141234	1
20328	8058512	"NM_001080475 // PLEKHM3 // pleckstrin homology domain containing, family M, memb"	PLEKHM3	NM_001080475	0.0215061	0.578902	0.0215061	0.854931	-1.16969	Control down vs SZD	0.807438	0.193321	9.52145	0.306783	0.638468	1
5053	7905116	"NM_016274 // PLEKHO1 // pleckstrin homology domain containing, family O member 1"	PLEKHO1	NM_016274	0.0142395	0.0179146	0.0142395	1.26416	1.26416	Control up vs SZD	3.64405	0.353131	11.6589	0.686185	0.258417	1
13054	7984217	"NM_025201 // PLEKHO2 // pleckstrin homology domain containing, family O member 2"	PLEKHO2	NM_025201	0.0296637	0.190947	0.0296637	1.13131	1.13131	Control up vs SZD	1.67635	0.141667	8.05147	0.190105	0.225358	1
14678	8001547	NM_015993 // PLLP // plasma membrane proteolipid (plasmolipin) // 16q13 // 51090	PLLP	NM_015993	0.0494666	0.111871	0.0494666	1.23461	1.23461	Control up vs SZD	2.08998	0.552289	6.0261	0.554691	0.704681	1
6904	7923991	NM_025179 // PLXNA2 // plexin A2 // 1q32.2 // 5362 /// ENST00000367033 // PLXNA2	PLXNA2	NM_025179	0.0136862	3.28E-12	0.0136862	0.420866	-2.37606	Control down vs SZD	113.719	4.7238	11.8805	9.35354	0.110771	1
29956	8151525	NM_002677 // PMP2 // peripheral myelin protein 2 // 8q21.3-q22.1 // 5375 /// ENS	PMP2	NM_002677	0.0203837	1.12E-09	0.0203837	10.3717	10.3717	Control up vs SZD	53.1362	41.9071	9.78263	68.327	2.10313	1
26920	8123155	NM_173516 // PNLDC1 // poly(A)-specific ribonuclease (PARN)-like domain containi	PNLDC1	NM_173516	0.021546	0.617549	0.021546	1.10577	1.10577	Control up vs SZD	0.75118	0.0796221	9.51251	0.126234	0.282656	1
29262	8145603	NM_006228 // PNOC // prepronociceptin // 8p21 // 5368 /// ENST00000301908 // PNO	PNOC	NM_006228	0.00130225	0.869353	0.00130225	0.765236	-1.30679	Control down vs SZD	0.398287	0.167221	32.0805	0.894088	1.1196	1
17934	8034712	NM_024825 // PODNL1 // podocan-like 1 // 19p13.12 // 79883 /// NM_001146254 // P	PODNL1	NM_024825	0.0283004	0.160321	0.0283004	0.866668	-1.15384	Control down vs SZD	1.81051	0.185837	8.25651	0.255728	0.273717	1
29324	8146198	"NM_002690 // POLB // polymerase (DNA directed), beta // 8p11.2 // 5423 /// ENST0"	POLB	NM_002690	0.0384564	0.000467549	0.0384564	0.749954	-1.33342	Control down vs SZD	7.83283	0.889037	6.97822	1.03398	0.30267	1
17526	8030641	"NM_002691 // POLD1 // polymerase (DNA directed), delta 1, catalytic subunit 125k"	POLD1	NM_002691	0.0131973	0.983327	0.0131973	1.06722	1.06722	Control up vs SZD	0.162185	0.0262384	12.0867	0.0528558	0.431414	1
23425	8089875	"NM_199420 // POLQ // polymerase (DNA directed), theta // 3q13.33 // 10721 /// EN"	POLQ	NM_199420	0.00455367	0.54953	0.00455367	1.18946	1.18946	Control up vs SZD	0.85168	0.116346	19.3863	0.37592	0.364287	1
14954	8004431	"NM_000937 // POLR2A // polymerase (RNA) II (DNA directed) polypeptide A, 220kDa "	POLR2A	NM_000937	0.0303632	6.09E-05	0.0303632	0.847042	-1.18058	Control down vs SZD	11.1075	0.259695	7.95113	0.344144	0.0623472	1
21798	8072979	NM_021974 // POLR2F // polymerase (RNA) II (DNA directed) polypeptide F // 22q13	POLR2F	NM_021974	0.0347871	0.0595662	0.0347871	1.13249	1.13249	Control up vs SZD	2.59604	0.157139	7.38138	0.193317	0.161414	1
29482	8147654	"NM_005034 // POLR2K // polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa "	POLR2K	NM_005034	0.0295042	0.194915	0.0295042	1.15371	1.15371	Control up vs SZD	1.66062	0.189704	8.0748	0.255304	0.304632	1
22013	8075024	NR_024593 // POM121L10P // POM121 membrane glycoprotein-like 10 (rat) pseudogene	POM121L10P	NR_024593	0.0229341	0.874908	0.0229341	0.930619	-1.07455	Control down vs SZD	0.389705	0.0420435	9.21447	0.0645682	0.287695	1
21688	8071877	NR_003714 // POM121L9P // POM121 membrane glycoprotein-like 9 (rat) pseudogene /	POM121L9P	NR_003714	0.0159254	0.927075	0.0159254	0.841646	-1.18815	Control down vs SZD	0.301484	0.201551	11.0488	0.371151	1.78275	1
6088	7915801	"NM_017739 // POMGNT1 // protein O-linked mannose beta1,2-N-acetylglucosaminyltra"	POMGNT1	NM_017739	0.0179158	0.0333031	0.0179158	1.20076	1.20076	Control up vs SZD	3.08773	0.240426	10.4314	0.417996	0.20764	1
30711	8158866	NM_001136113 // POMT1 // protein-O-mannosyltransferase 1 // 9q34.1 // 10585 /// 	POMT1	NM_001136113	0.0140345	0.0712236	0.0140345	1.12614	1.12614	Control up vs SZD	2.44998	0.0900782	11.7396	0.176247	0.0980452	1
11753	7972177	NM_006237 // POU4F1 // POU class 4 homeobox 1 // 13q31.1 // 5457 /// ENST0000037	POU4F1	NM_006237	0.0362527	0.27551	0.0362527	0.836756	-1.19509	Control down vs SZD	1.39633	0.329927	7.21376	0.396669	0.630083	1
